TF	target
GRMZM2G003927	GRMZM2G174274
GRMZM2G003927	GRMZM2G312419
GRMZM2G003927	GRMZM2G024482
GRMZM2G003927	GRMZM2G007324
GRMZM2G003927	GRMZM2G021621
GRMZM2G003927	GRMZM2G050305
GRMZM2G003927	GRMZM2G058531
GRMZM2G003927	GRMZM2G073044
GRMZM2G003927	GRMZM2G074032
GRMZM2G003927	GRMZM2G082032
GRMZM2G003927	GRMZM2G085892
GRMZM2G003927	GRMZM2G112629
GRMZM2G003927	GRMZM2G125507
GRMZM2G003927	GRMZM2G127404
GRMZM2G003927	GRMZM2G134334
GRMZM2G003927	GRMZM2G151319
GRMZM2G003927	GRMZM2G162020
GRMZM2G003927	GRMZM2G179777
GRMZM2G003927	GRMZM2G322618
GRMZM2G003927	GRMZM2G531230
GRMZM2G003927	GRMZM5G822440
GRMZM2G003927	GRMZM5G846152
GRMZM2G003927	GRMZM5G875864
GRMZM2G003927	GRMZM5G879527
GRMZM2G003927	GRMZM5G879665
GRMZM2G003927	GRMZM2G060079
GRMZM2G003927	GRMZM2G175860
GRMZM2G003927	AC203535.4_FG002
GRMZM2G003927	GRMZM2G001934
GRMZM2G003927	GRMZM2G010000
GRMZM2G003927	GRMZM2G036092
GRMZM2G003927	GRMZM2G048497
GRMZM2G003927	GRMZM2G057753
GRMZM2G003927	GRMZM2G060837
GRMZM2G003927	GRMZM2G063363
GRMZM2G003927	GRMZM2G070167
GRMZM2G003927	GRMZM2G103116
GRMZM2G003927	GRMZM2G113863
GRMZM2G003927	GRMZM2G133428
GRMZM2G003927	GRMZM2G147701
GRMZM2G003927	GRMZM2G154328
GRMZM2G003927	GRMZM2G171073
GRMZM2G003927	GRMZM2G304010
GRMZM2G003927	GRMZM2G313448
GRMZM2G003927	GRMZM2G339540
GRMZM2G003927	GRMZM2G346920
GRMZM2G003927	GRMZM2G400268
GRMZM2G003927	GRMZM2G472651
GRMZM2G003927	GRMZM5G834697
GRMZM2G003927	GRMZM5G847159
GRMZM2G003927	GRMZM5G886709
GRMZM2G003927	GRMZM2G017654
GRMZM2G003927	GRMZM2G059937
GRMZM2G003927	GRMZM2G061876
GRMZM2G003927	GRMZM2G357804
GRMZM2G003927	GRMZM2G395736
GRMZM2G003927	GRMZM2G050734
GRMZM2G003927	GRMZM5G817934
GRMZM2G003927	GRMZM2G317450
GRMZM2G003927	GRMZM2G022065
GRMZM2G003927	GRMZM2G119300
GRMZM2G003927	GRMZM2G324083
GRMZM2G003927	GRMZM5G850966
GRMZM2G003927	GRMZM2G005435
GRMZM2G003927	GRMZM2G036297
GRMZM2G003927	GRMZM2G005236
GRMZM2G003927	GRMZM2G014295
GRMZM2G003927	GRMZM2G050882
GRMZM2G003927	GRMZM2G070708
GRMZM2G003927	GRMZM2G083394
GRMZM2G003927	GRMZM2G138230
GRMZM2G003927	GRMZM2G461936
GRMZM2G003927	GRMZM2G467717
GRMZM2G003927	GRMZM5G840909
GRMZM2G003927	AC190909.3_FG004
GRMZM2G003927	GRMZM2G018951
GRMZM2G003927	GRMZM2G040968
GRMZM2G003927	GRMZM2G055880
GRMZM2G003927	GRMZM2G087619
GRMZM2G003927	GRMZM2G115812
GRMZM2G003927	GRMZM2G329454
GRMZM2G003927	GRMZM2G340456
GRMZM2G003927	GRMZM2G353147
GRMZM2G003927	GRMZM2G381386
GRMZM2G003927	GRMZM2G455433
GRMZM2G003927	GRMZM2G461948
GRMZM2G003927	GRMZM5G825524
GRMZM2G003927	GRMZM2G064732
GRMZM2G003927	GRMZM2G369912
GRMZM2G003927	GRMZM2G006780
GRMZM2G003927	GRMZM2G027756
GRMZM2G003927	GRMZM2G051138
GRMZM2G003927	GRMZM2G076705
GRMZM2G003927	GRMZM2G082874
GRMZM2G003927	GRMZM2G089092
GRMZM2G003927	GRMZM2G105922
GRMZM2G003927	GRMZM2G125527
GRMZM2G003927	GRMZM2G138076
GRMZM2G003927	GRMZM2G143651
GRMZM2G003927	GRMZM2G161168
GRMZM2G003927	GRMZM2G175089
GRMZM2G003927	GRMZM2G347808
GRMZM2G003927	GRMZM2G377589
GRMZM2G003927	GRMZM2G439589
GRMZM2G003927	GRMZM2G441583
GRMZM2G003927	GRMZM5G882418
GRMZM2G133331	GRMZM2G105364
GRMZM2G133331	GRMZM2G389567
GRMZM2G133331	GRMZM2G097989
GRMZM2G133331	GRMZM2G447447
GRMZM2G133331	GRMZM2G355752
GRMZM2G133331	GRMZM2G451314
GRMZM2G133331	GRMZM2G005996
GRMZM2G133331	GRMZM2G080521
GRMZM2G133331	GRMZM2G376416
GRMZM2G133331	GRMZM2G430522
GRMZM2G133331	GRMZM2G094353
GRMZM2G133331	GRMZM2G013957
GRMZM2G133331	GRMZM2G039505
GRMZM2G133331	GRMZM2G003509
GRMZM2G133331	GRMZM2G124744
GRMZM2G133331	GRMZM2G013318
GRMZM2G133331	GRMZM2G064386
GRMZM2G133331	GRMZM2G089976
GRMZM2G133331	GRMZM5G830695
GRMZM2G133331	GRMZM2G119311
GRMZM2G133331	GRMZM2G032564
GRMZM2G133331	GRMZM2G416388
GRMZM2G133331	GRMZM2G041127
GRMZM2G133331	GRMZM2G172320
GRMZM2G133331	GRMZM2G161302
GRMZM2G133331	GRMZM2G077307
GRMZM2G133331	GRMZM2G166413
GRMZM2G133331	GRMZM2G013324
GRMZM2G133331	GRMZM2G111477
GRMZM2G133331	GRMZM2G153488
GRMZM2G133331	GRMZM2G178415
GRMZM2G133331	GRMZM2G081155
GRMZM2G133331	GRMZM2G011742
GRMZM2G133331	GRMZM2G133213
GRMZM2G133331	GRMZM2G039588
GRMZM2G133331	GRMZM2G054418
GRMZM2G133331	GRMZM2G122437
GRMZM2G133331	GRMZM2G155281
GRMZM2G133331	GRMZM2G393433
GRMZM2G133331	GRMZM5G832491
GRMZM2G133331	GRMZM2G079613
GRMZM2G133331	GRMZM2G111579
GRMZM2G133331	GRMZM2G142019
GRMZM2G133331	GRMZM2G324705
GRMZM2G133331	GRMZM2G156068
GRMZM2G133331	GRMZM2G139324
GRMZM2G133331	GRMZM2G306345
GRMZM2G133331	GRMZM2G130354
GRMZM2G133331	GRMZM2G142802
GRMZM2G133331	GRMZM2G177621
GRMZM2G133331	GRMZM2G170934
GRMZM2G133331	GRMZM2G033526
GRMZM2G133331	GRMZM2G123972
GRMZM2G133331	GRMZM2G102499
GRMZM2G133331	GRMZM2G106413
GRMZM2G133331	GRMZM2G114998
GRMZM2G133331	GRMZM2G392918
GRMZM2G133331	GRMZM2G452178
GRMZM2G133331	GRMZM2G034572
GRMZM2G133331	GRMZM2G128179
GRMZM2G133331	GRMZM2G085964
GRMZM2G133331	GRMZM2G178839
GRMZM2G133331	GRMZM5G852502
GRMZM2G133331	GRMZM2G116658
GRMZM2G133331	GRMZM2G089713
GRMZM2G133331	GRMZM2G036262
GRMZM2G133331	GRMZM2G119850
GRMZM2G133331	AC204212.4_FG001
GRMZM2G133331	AC210003.2_FG004
GRMZM2G133331	GRMZM2G073814
GRMZM2G133331	GRMZM2G174598
GRMZM2G133331	GRMZM2G441656
GRMZM2G133331	GRMZM2G310368
GRMZM2G133331	GRMZM2G083935
GRMZM2G133331	GRMZM2G115357
GRMZM2G133331	GRMZM2G078077
GRMZM2G133331	GRMZM2G033283
GRMZM2G133331	GRMZM2G089619
GRMZM2G133331	GRMZM5G809695
GRMZM2G133331	GRMZM2G007791
GRMZM2G133331	GRMZM2G470756
GRMZM2G133331	GRMZM5G856738
GRMZM2G133331	GRMZM2G414537
GRMZM2G133331	GRMZM2G024517
GRMZM2G133331	GRMZM2G003927
GRMZM2G133331	GRMZM2G030784
GRMZM2G133331	GRMZM2G025154
GRMZM2G133331	GRMZM2G061758
GRMZM2G133331	GRMZM2G159427
GRMZM2G133331	GRMZM2G304926
GRMZM2G133331	AC217050.4_FG001
GRMZM2G133331	GRMZM2G163724
GRMZM2G133331	GRMZM2G072274
GRMZM2G133331	GRMZM5G874163
GRMZM2G133331	GRMZM2G068244
GRMZM2G133331	GRMZM5G824405
GRMZM2G133331	GRMZM2G159500
GRMZM2G133331	GRMZM2G171702
GRMZM2G133331	GRMZM2G059363
GRMZM2G133331	GRMZM2G076049
GRMZM2G133331	GRMZM2G036134
GRMZM2G133331	GRMZM2G067053
GRMZM2G015534	GRMZM2G160739
GRMZM2G015534	GRMZM2G044152
GRMZM2G015534	AF546188.1_FG003
GRMZM2G015534	GRMZM2G086294
GRMZM2G015534	GRMZM2G138727
GRMZM2G015534	GRMZM2G138689
GRMZM2G015534	GRMZM2G011932
GRMZM2G015534	GRMZM2G091201
GRMZM2G015534	GRMZM2G384528
GRMZM2G015534	GRMZM2G306345
GRMZM2G015534	GRMZM2G097457
GRMZM2G015534	GRMZM2G117956
GRMZM2G015534	GRMZM2G053720
GRMZM2G015534	GRMZM2G442658
GRMZM2G015534	GRMZM2G378106
GRMZM2G015534	GRMZM2G312877
GRMZM2G015534	GRMZM2G028110
GRMZM2G015534	GRMZM2G130987
GRMZM2G015534	GRMZM2G341934
GRMZM2G015534	GRMZM2G152616
GRMZM2G015534	GRMZM2G105954
GRMZM2G015534	GRMZM5G847052
GRMZM2G015534	GRMZM2G438538
GRMZM2G015534	GRMZM5G896196
GRMZM2G015534	GRMZM5G811968
GRMZM2G015534	GRMZM5G895499
GRMZM2G015534	GRMZM5G894976
GRMZM2G015534	GRMZM2G012031
GRMZM2G015534	GRMZM2G054233
GRMZM2G015534	GRMZM2G163304
GRMZM2G015534	GRMZM5G817886
GRMZM2G015534	GRMZM2G371606
GRMZM2G015534	GRMZM2G371612
GRMZM2G015534	GRMZM2G446225
GRMZM2G015534	GRMZM2G404599
GRMZM2G084799	GRMZM5G858197
GRMZM2G084799	GRMZM5G834874
GRMZM2G084799	GRMZM2G702026
GRMZM2G084799	GRMZM2G449950
GRMZM2G084799	GRMZM2G380377
GRMZM2G084799	GRMZM2G305856
GRMZM2G084799	GRMZM2G163726
GRMZM2G084799	GRMZM2G163427
GRMZM2G084799	GRMZM2G153594
GRMZM2G084799	GRMZM2G145041
GRMZM2G084799	GRMZM2G137802
GRMZM2G084799	GRMZM2G137541
GRMZM2G084799	GRMZM2G130149
GRMZM2G084799	GRMZM2G126957
GRMZM2G084799	GRMZM2G125934
GRMZM2G084799	GRMZM2G113098
GRMZM2G084799	GRMZM2G103647
GRMZM2G084799	GRMZM2G102161
GRMZM2G084799	GRMZM2G095727
GRMZM2G084799	GRMZM2G068586
GRMZM2G084799	GRMZM2G057380
GRMZM2G084799	GRMZM2G053713
GRMZM2G084799	GRMZM2G051528
GRMZM2G084799	GRMZM2G050512
GRMZM2G084799	GRMZM2G036703
GRMZM2G084799	GRMZM2G028039
GRMZM2G084799	GRMZM2G025062
GRMZM2G084799	GRMZM2G014902
GRMZM2G084799	GRMZM2G009892
GRMZM2G084799	AC234203.1_FG011
GRMZM2G084799	AC208201.3_FG002
GRMZM2G084799	AC203865.3_FG001
GRMZM2G084799	GRMZM2G068917
GRMZM2G084799	GRMZM2G167336
GRMZM2G084799	GRMZM2G334660
GRMZM2G084799	GRMZM2G441347
GRMZM2G084799	GRMZM2G170692
GRMZM2G084799	GRMZM2G025832
GRMZM2G084799	GRMZM2G162755
GRMZM2G084799	GRMZM2G083130
GRMZM2G084799	GRMZM2G063550
GRMZM2G084799	GRMZM2G180283
GRMZM2G084799	GRMZM2G162783
GRMZM2G084799	GRMZM2G151227
GRMZM2G084799	GRMZM2G140527
GRMZM2G084799	GRMZM2G079554
GRMZM2G084799	GRMZM2G162739
GRMZM2G084799	GRMZM2G031311
GRMZM2G084799	GRMZM2G314769
GRMZM2G084799	GRMZM2G177928
GRMZM2G084799	GRMZM2G026930
GRMZM2G084799	GRMZM2G138074
GRMZM2G040924	GRMZM5G858197
GRMZM2G040924	GRMZM5G834874
GRMZM2G040924	GRMZM2G702026
GRMZM2G040924	GRMZM2G449950
GRMZM2G040924	GRMZM2G380377
GRMZM2G040924	GRMZM2G305856
GRMZM2G040924	GRMZM2G163726
GRMZM2G040924	GRMZM2G163427
GRMZM2G040924	GRMZM2G153594
GRMZM2G040924	GRMZM2G145041
GRMZM2G040924	GRMZM2G137802
GRMZM2G040924	GRMZM2G137541
GRMZM2G040924	GRMZM2G130149
GRMZM2G040924	GRMZM2G126957
GRMZM2G040924	GRMZM2G125934
GRMZM2G040924	GRMZM2G113098
GRMZM2G040924	GRMZM2G103647
GRMZM2G040924	GRMZM2G102161
GRMZM2G040924	GRMZM2G095727
GRMZM2G040924	GRMZM2G068586
GRMZM2G040924	GRMZM2G057380
GRMZM2G040924	GRMZM2G053713
GRMZM2G040924	GRMZM2G051528
GRMZM2G040924	GRMZM2G050512
GRMZM2G040924	GRMZM2G036703
GRMZM2G040924	GRMZM2G028039
GRMZM2G040924	GRMZM2G025062
GRMZM2G040924	GRMZM2G014902
GRMZM2G040924	GRMZM2G009892
GRMZM2G040924	AC234203.1_FG011
GRMZM2G040924	AC208201.3_FG002
GRMZM2G040924	AC203865.3_FG001
